여행지ID,여행지명칭,지역구분,분류,태그,내용 유형,카피라이터,홈페이지,주소,여행지 경도,여행지 위도,여행지 특징,여행지 코스소개,여행지 누적 추천수,여행지 누적 관심수,여행지 등록일,여행지 찾아가는 길,여행지 연관 계절정보
,제주민속촌,제주,관광지,문화유적,,,https://jejufolk.com/,제주특별자치도 서귀포시 표선면 민속해안로 631-34,126.8431356,33.32127741,,"제주민속촌은 제주의 문화유산을 원형 그대로 보존하기 위해 19세기를 기준 연대로 산촌,중산간촌, 어촌, 토속신앙을 비롯하여 제주영문과 유배소 등을 전문가의 고증을 통해 구성한 박물관이다.특히 100여 채에 달함는 전통가옥은 옛 제주 사람들이 실제 거주하였던 가옥을 전시하였으며,이 가옥 곳곳에서는 민속공예 장인들이 옛 솜씨를 되살리기 위해 노력하고 있다. 제주민속촌은 옛 제주의 모습을 간직한 '제주에서 가장 제주다운 곳'으로서 앞으로도유무형의 문화유산을 지속적으로 발굴, 보존, 계승하여 새로운 문화창조의 터전으로 남아있을 것이다. 사업내용:1) 민속공연(하루 3차례 정기적으로 공연)2) 체험프로그램체험프로그램:전통혼례장, 승마사진 촬영장한국어 안내서비스:오디오가이드 - 대여장소 : 제주민속촌 집표소- 대여비용 : 2,000원외국어 안내서비스:오디오가이드(영어, 중국어, 일어) - 대여장소 : 제주민속촌 집표소 - 대여비용 : 2,000원",0,0,2020-05-07 14:34,,
,제주삼다국수,제주,음식점,기타,,,,제주특별자치도 서귀포시 김정문화로 59-1,126.5111882,33.25105209,,"주방장이 직접 반죽하고 주문 즉시 면을 뽑아 쫄깃한 식감을 제대로 느껴볼 수 있는 서귀포유일의 수제국수 전문점이다. 관광객들이 뽑은 제주의 음식 6위를 차지하고 있는 고기국수를 전문으로 하며 그외에도 멸치국수, 비빔국수, 밀면, 매콤비빔면, 왕만두, 돔베고기, 얼큰샤브샤브 등 다양한 메뉴로 주민들의 입소문을 통해 명품국수전문점으로 자리매김하고 있다. 서귀포시내 어디에서도 맛볼 수 없는 돼지껍데기묵을 모든 메뉴에 서비스해 드린다. 식당내 인테리어도 주인의 손길이 고스란히 묻어있는 깔끔하고  편안한 분위기를 자랑한다. 화장실:업소내 위치",0,0,2020-05-07 14:34,,
,제주성산일출축제,제주,관광지,축제/행사,,,,제주특별자치도 서귀포시 성산읍 일출로 284-12(성산읍),126.9415156,33.45811112,,"2022년 행사는 취소되었습니다. 지난 정보임에 유의하세요. 새해 첫날 맞이하는 일출제는 세계자연유산인 성산일출봉의 자연적 가치와 풍광을 재조명하고 이를 널리 알리고자 하는 자연축제이며,송구영신의  의미를 되새기는 기원축제, 전통문화와 예술관광을 테마로 삼아 관광객들과 함께 흥과 멋을 나누는 문화관광축제이다. 평화의 섬 제주도(濟州島)  성산에서 치러지는 일출제에 도민과 전국의 관광객 여러분을 초대한다.신이 빚어 놓은 듯한 성산일출봉의 일출은 고려시대 팔만대장경에도 새겨져  있을 정도로 장엄하다.2020년 새해 아침에 떠오르는 희망의 불덩이가 여러분의 눈을 통해 온 몸 구석구석까지 퍼져 정열을 유지하게 하고가슴 속 깊이 간직하고 있는 소망을 이루는 시발점이 되시길 진심으로 바란다.희망찬 새해의 기원과 소망을 비는 행사로 장엄한 일출 광경과 더불어  제주 관광의 잊지못할 추억이 될 것이다. 행사소개 : 새해 첫날 맞이하는 일출제는 세계자연유산인 성산일출봉의 자연적 가치와 풍광을 재조명하고이를 널리 알리고자 하는 자연축제이며, 송구영신의  의미를 되새기는 기원축제,전통문화와 예술관광을 테마로 삼아 관광객들과 함께 흥과 멋을 나누는 문화관광축제이다. 평화의 섬 제주도(濟州島)  성산에서 치러지는 일출제에 도민과 전국의 관광객 여러분을 초대한다.신이 빚어 놓은 듯한 성산일출봉의 일출은 고려시대 팔만대장경에도 새겨져  있을 정도로 장엄하다.2020년 새해 아침에 떠오르는 희망의 불덩이가 여러분의 눈을 통해 온 몸 구석구석까지 퍼져 정열을 유지하게 하고 가슴속 깊이 간직하고 있는 소망을 이루는 시발점이 되시길 진심으로 바란다.희망찬 새해의 기원과 소망을 비는 행사로 장엄한 일출 광경과 더불어  제주 관광의 잊지못할 추억이 될 것이다. 제주특별자치도 성산일출축제집행위원회",0,0,2020-05-07 14:34,,
,제주썬레이크빌,제주,숙박,펜션,,,,제주특별자치도 서귀포시 성산읍 한도로 49,126.9133678,33.46752351,,"2005년 8월, 제주에서 먼저 해가 떠오르는 성산일출봉 근처에 위치하여 제주여행에 편안한 휴식처가 되고자 정성을 다하고 있다.편안한 실내분위기와 부대시설, 그리고 야외정원과 주변 비경은 찾아주는 모든 분들에게 추억을 만들어 주겠다.주변관광지로는 성산일출봉, 우도, 올인하우스, 섭지코지, 조개잡이체험어장, 바다호수, 해안도로가 인접해 있어서 편리한 여행과 휴식이 될 것이다. 객실명:18평 트윈객실크기:18평객실수:1기준인원:4최대인원:5※ 위 정보는 2019년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망 비수기주중최소:100000(성수기: 190000)비수기주말최소:100000(성수기: 190000)객실명:30평 패밀리객실크기:30평객실수:1기준인원:5최대인원:8※ 위 정보는 2019년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망 비수기주중최소:200000(성수기: 280000)비수기주말최소:200000(성수기: 280000)객실명:18평 A객실크기:18평객실수:1기준인원:2최대인원:5※ 위 정보는 2019년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망 비수기주중최소:70000(성수기: 150000)비수기주말최소:70000(성수기: 150000)객실명:15평 B객실크기:15평객실수:1기준인원:2최대인원:3※ 위 정보는 2019년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망 비수기주중최소:70000(성수기: 150000)비수기주말최소:70000(성수기: 150000)객실명:30평 트윈객실크기:30평객실수:1기준인원:5최대인원:8※ 위 정보는 2019년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망 비수기주중최소:200000(성수기: 280000)비수기주말최소:200000(성수기: 280000)",0,0,2020-05-07 14:34,,
,제주올레걷기축제 2019,제주,삭제,축제/행사,,,,제주특별자치도 서귀포시 이어도로 293-28(대포동),126.4501936,33.24530731,,,0,0,2020-05-07 14:34,,
,제주유리박물관,제주,관광지,전시관,,,,제주특별자치도 서귀포시 중산간서로 1403(상예동),126.3701776,33.27844684,,"제주유리박물관은 김포유리박물관과 송희그라스하우스가 그 모체로서 지난 수 십 년간 유리에 대한 연구와 새로운 유리 개발로서한국의 유리 미술 발전에 이바지하여 왔으며, 2008년 3월 1일 제주도에 개관한 유리전문 박물관이다.박물관은 유리 전시실,가마 작업실, 브로잉 실, 유리 가공실, 강의실 등을 갖추고 있으며, 이러한 시설은 세계적인 수준의 시설이며,또한, 3,500여 평의 주위 공간과 잔디 전시장을 확보하여 유리를 공부하고 이해하고 즐기기에 가장 적합한 장소이기도 하다.그동안 많은 사람이 유리에 대한 호기심과 유리를 만들고 싶어하였지만, 기회가 없었다.이러한 문제점을 깨닫고 유리를 좀 더 쉽게 이해하고 유리를 좀 더 쉽게 접근할 수 있는 기회를마련하기 위해서 어린이와 성인 또는, 여가를 즐기고자 하는 직장인들을 위해서 간단한 유리 체험 학습 코스도 마련하였다. 체험프로그램:* 개인체험 - 나만의 접시 만들기, 한 송이 꽃병 만들기, 유리 공예 양초만들기* 수학여행 및 단체 체험학습 - 유리강의 및 시범체험, 나만의 접시 만들기, 한 송이 꽃병 만들기* 커플의 사랑맹세 - 사랑의 각서쓰기[유리만들기 체험]꽃병만들기 20,000원/접시 만들기 20,000원/서약서 쓰기 37,000원/ 양초 만들기 10,000원",0,1,2020-05-07 14:34,,
,제주조각공원(포레스트 판타지아),제주,관광지,공원,,,,제주특별자치도 서귀포시 안덕면 일주서로 1836,126.3223489,33.25410988,,"서귀포시 산방산(395m) 동북쪽에 자리 잡은 제주조각공원은 1987년 10월에 개관했다. 13만여 평의 제주 원시림 속에 조성된 조각공원이다. 중문관광단지를 돌아보고 대정읍으로 향하는 길에 꼭 방문해 볼 곳이다. 자연과 예술과 인간의 만남을 주제로하여 국내의 유명원로 및 중견작가(109명)들이 출품한 160여 점의 조각작품이 주변의 아름다운 경치와 조화롭게 전시되어 대장관을 이룬다. 공원 내에는 정문관, 각종 예술행사를 펼칠 수 있는 혼밭광장, 광대한 잔디광장, 산방산, 한라산과 국토 최남단인 마라도를 바라다볼 수 있는 전망대 등이 있다.  이용가능시설: 한밭광장, 휴게소, 연못, 전망대, 조각광장, 원형광장, 곶자왓길, 사랑의 숲, 일렛당, 레스토랑, 삼각수정탑 등 화장실: 있음",0,1,2020-05-07 14:34,,
,제주테지움,제주,관광지,전시관,,,,제주특별자치도 제주시 애월읍 평화로 2159,126.3935836,33.41204355,,"테지움 사파리는 세계 최초로 야생동물과 수중동물 꽃과 새들을 모두 봉제인형으로 제작하여 전시되는 새로운 개념의 박물관이다. A동 1층의 야생동물존에는 호랑이, 코끼리, 사자 표범 등의 동물인형과 다양한 포즈의 테디베어와 함께 사진을 찍을 수 있도록 전시되어 있고 2층에는 돌고래, 상어를 비롯하여 문어, 거북이 등 수중 동물인형과 홍학, 학, 오리떼 등 다양한 인형들이 있다.  B동 2층으로 넘어오게 되면 4m의  엎드린 테디베어에서 어린이들이 자유롭게 뛰어놀 수 있는 놀이터와 드라마 '뉴하트'에 등장했던 모든 테디베어와 테지움아트갤러리에는 영화패러디, 그리스신화 테디베어, 세계의상 테디베어들이 전시되어 있다.B동 1층의 선물코너에서는 다양한 형태의 테디베어 소품들과 사랑스러운 여러가지의 테디베어를 구매할 수 있다.  특히 A동의 1층과 2층에 걸쳐 조성되어 있는 소원 들어주는 나무는 관람객들이 써넣은 소원들을 선별하여 매원 소원을 들어주는 행사로 계획하고 있다.",0,0,2020-05-07 14:34,,
,제주특별자치도립기당미술관,제주,관광지,전시관,,,http://culture.seogwipo.go.kr/gidang/index.htm,제주특별자치도 서귀포시 남성중로153번길 15(서홍동),126.5512404,33.24479785,,"서귀포시 기당미술관은 주요 국내작가들은 물론 국제적인 작가들의 현대미술작품을 소장하고 전시함으로써 세계속의 제주를 선보이면 제주를 찾는 관광객들에게 제주의 빼어난 자연풍광뿐만 아니라 아름다운 미술작품을 감상할 수 있는 공간으로 삼매봉 기슭에 자리하고 있다. 사업내용:1) 미술자료의 수집, 정리, 보존, 전시, 조사 2) 미술관련 각종 기획전 및 초대전 3) 어린이 그림그리기대회 등 미술관련 행사  대관안내: 기획전시실 대관  문의 및 안내 : 기당미술관 064-733-1586 규모 : 부지 5,092평㎡연건평 2개층 960.3㎡ 이용시간 : 09:00~18:00 ※ 7~9월 20:00까지 연장 쉬는날 : 매주 월요일, 1월 1일, 설날, 추석 이용요금 :어른(25~64세) - 일반 1,000원 / 단체 700원청소년(14~24세) - 일반 500원 / 단체 300원어린이(7~12세) - 일반 300원 / 단체 200원※ 무료 - 65세 이상 및 6세 이하, 장애인, 국가유공자, 독립유공자, 5.18민주유공자 할인정보 : ※ 문화가있는날 무료관람 주차시설 : 주차 가능 (약 20대)주차요금 : 무료 유모차 대여 여부 : 불가 애완동물 동반 가능 여부 : 불가 신용카드 가능 여부 : 없음",0,1,2020-05-07 14:34,,
,제주향,제주,숙박,호텔,,,http://pension.pe.kr/h/jejuhyang,제주특별자치도 서귀포시 색달로61번길 57,126.4139241,33.26286314,,"유럽풍의 외관과 실내 인테리어 구성으로 고급 호텔 수준의 시설을 갖추어 고객을 편안하게 모시고자 노력하였다.또한 뒷산 사이로 한라산의 자태를 바라보며 귤 밭 돌담 사이로 농촌 풍경이 그지없이 아늑한 쉼터이기도 하다.영화 속 쉬리에 나오는 마지막 장면 쉬리의 언덕과 주상절리대, 퍼시픽랜드, 여미 식물원, 테디베어 뮤지엄, 중문 천제연폭포, 중문해수욕장이 있다. 객실명:20평형(203호, 303호)객실크기:20평객실수:2기준인원:4최대인원:6※ 위 정보는 2019년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망 비수기주중최소:90000(성수기: 130000)비수기주말최소:90000(성수기: 130000)객실명:35평형(101호, 201호, 301호)객실크기:35평객실수:3기준인원:8최대인원:10※ 위 정보는 2019년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망 비수기주중최소:150000(성수기: 200000)비수기주말최소:150000(성수기: 200000)객실명:15평형(202호, 302호)객실크기:15평객실수:2기준인원:2최대인원:4※ 위 정보는 2019년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망 비수기주중최소:70000(성수기: 100000)비수기주말최소:70000(성수기: 100000)",0,0,2020-05-07 14:34,,
